Name_GeneSymbol,NAA,PFC
CRK,3.97649679868623e-05,0
SLC11A2,2.35002353448719e-05,0
MAPK13,2.286685521251,0.953091575535132
PAX8,2.02271642023578,0
PPARG,0.961072457755215,0
FUT1,0.854399965717052,1.77669759969926
STX1A,0.762745679106594,0
FHL2,0.729847864315014,0
CCNA1,0.700457990927445,0
PTPRK,0.638391498654202,0
HSPA1A,0.601562246824504,0.893820981483517
PMAIP1,0.563231593618888,0.177581544268461
SATB1,0.545167520713759,0
SPDEF,0.538995573524456,0.925300449991231
MEF2C,0.531731192354396,0
IL1B,0.458244647268799,0
HERC6,0.438734985627326,0
SPP1,0.428263382535748,0
HOMER2,0.421594818032038,0
GLRX,0.37442897443706,0.187609611399937
CAST,0.351052181791543,0
STMN1,0.339186024597622,0.462874749072382
DNM1,0.337643883500736,0
PYCR1,0.325753980527471,0
TRIB1,0.324118920282809,0
ID2,0.31539617279101,0
LIPA,0.302068821156722,0
PTGS2,0.296896084768843,0
HES1,0.295056176078518,0
PPIC,0.2913903423341,0
PRSS23,0.284204231389657,0
BNIP3,0.281874843886091,0.303670631750815
PLP2,0.274745140257928,0.664734801765961
PAK1,0.26716063098879,0
SNAP25,0.260209662493503,0
MCUR1,0.259174321118578,0
TES,0.258494283386973,0
TRAM2,0.253787216780695,0
NFKBIE,0.243494841337231,0
SYK,0.242731882079503,0
CDKN1A,0.242125621020723,0
TSC22D3,0.239054565758927,0.18495599397361
ATP11B,0.236331123432668,0
STAP2,0.234208289339206,0
SLC5A6,0.230047970002147,0
STXBP1,0.228134839415923,0
RPA3,0.22286714347945,0
CERK,0.221880760677169,0
MTFR1,0.218084758851683,0
SACM1L,0.217887411326006,0
GTF2E2,0.216158111718551,0
PPARD,0.212843131418912,-0.0075947887692995
SIRT3,0.212812825135389,0.22658480469745
PSMB10,0.209279866609277,0
EDEM1,0.206965524269512,0
CHP1,0.206211632570898,-0.0163044490815562
BHLHE40,0.205747578761769,0
DYNLT3,0.195801019464692,0
PCBD1,0.194068061331213,0.190419343697283
ADAM10,0.192840690896677,0
PEX11A,0.192624203237015,0
RALB,0.192374975398494,0
AURKB,0.192295145750387,0
MPC2,0.183737780624443,0
PXMP2,0.177592918659359,0
GFOD1,0.177474364535505,0
CAPN1,0.177012810092188,0
BMP4,0.173192744491717,0
HK1,0.17141788656375,0
IGF2BP2,0.171033362174084,0
GATA2,0.170917874425413,0
COL1A1,0.170277543290126,0.489014854320405
ICAM1,0.168078606091026,0
PDHX,0.166404112959518,0
S100A13,0.16581462917039,0
CHEK2,0.164881700868802,0.151985091991162
FIS1,0.164314591662575,0.278627966423924
TLR4,0.164242392989538,0
PDLIM1,0.161965601481916,0
PCK2,0.161042993074019,0
KCNK1,0.160122316730213,0
GNA15,0.156581885331766,0
GNAS,0.15560760044941,0
ACAA1,0.15160315763402,0
SLC25A4,0.150211892460758,0
ATP1B1,0.149306338075675,0
DNAJB6,0.149230608452945,0.685966195104308
MAPK9,0.146752103804254,0
RPIA,0.146114399925757,0
ASAH1,0.144210897974576,0
TBX2,0.143938993608268,0
SHC1,0.14356662858762,0.237329016676457
MAMLD1,0.143453166593753,0
ATP2C1,0.142314824478733,0
FPGS,0.141557164203394,0.162603155857759
FSD1,-0.000320998299676778,0
ADCK3,-0.000523812092686944,0.179836087123635
MYCBP,-0.000777589335104211,0
GPER1,-0.0016390904738111,0
IGF1R,-0.00179787320755228,0
KDM5A,-0.00212882301424274,0
RTN2,-0.00217685942552497,-0.00698528353276276
TIMP2,-0.00242402806659822,0
MTHFD2,-0.00285675307492483,0
THAP11,-0.00287822763345064,0
PHKB,-0.00329286888664645,0
SQSTM1,-0.0032983293849109,0
RRAGA,-0.00340811442343162,0
NFATC3,-0.00354920733662505,0
CYTH1,-0.00363396850585174,0
TXNDC9,-0.0036778436570206,0
TOMM70A,-0.00377904775680903,0
ALAS1,-0.0037818879465394,0
COASY,-0.00378389914177435,0
HIF1A,-0.00444054272973374,0
PCCB,-0.00571603698382276,0
EED,-0.00582991663180612,0
PSMF1,-0.00589547631784839,0
FOXJ3,-0.00614218971537082,-0.0133575695287102
SSBP2,-0.00673568125339507,0
UBQLN2,-0.00721951748154918,-0.0112099356557962
SMARCD2,-0.00727080987699285,0
RAD51C,-0.00729966777174175,0.155021341270054
ZMYM2,-0.00765684975972717,0
DNAJC15,-0.00786080480097878,0
CD40,-0.00793934774812545,0
PIGB,-0.00796365422791625,0
FZD7,-0.00811628220116322,0
TIMM22,-0.00825444111284108,0
TEX10,-0.00825631292433897,0
CASP2,-0.00839345152818924,0
RAB21,-0.00869141416277905,0
INSIG1,-0.00878055220607709,0
PCNA,-0.00894428390852149,0.20418305348385
NCOA3,-0.00983184810724222,-0.00922958053414772
DNM1L,-0.00983715597088558,0
PRUNE,-0.00991799269019972,0
SDHB,-0.0100300959011672,0
LBR,-0.0104991070433462,-0.0188982434952283
NOS3,-0.0105226911656497,0
JADE2,-0.0106373540059733,0
PAPD7,-0.0109638043205082,0
DRAP1,-0.0110831772470094,0.160987938173733
PSMD2,-0.0112338743480477,0
PPP2R5A,-0.0113952453009013,0
JUN,-0.0118872819030447,0
COPB2,-0.0119967365520649,0
TCTN1,-0.012440430893897,0
DMTF1,-0.0125717134567977,0
BIRC2,-0.0128833473416873,0
NOSIP,-0.0129407296938754,-0.0237608403559702
TGFBR2,-0.0136491155433038,0
ITFG1,-0.013699479899471,-0.00524612341217977
GAPDH,-0.0137939489725588,0
YTHDF1,-0.014091508091363,0
DHX29,-0.0141631442478317,0
RPN1,-0.0143371978982068,0
SPAG7,-0.0146174199961463,0
CSNK1A1,-0.0147132322974389,0
HADH,-0.0148788126582625,0
SCARB1,-0.0149086827667951,0
IL13RA1,-0.0154093354660006,0
DFFB,-0.0160914759703346,0
CAMSAP2,-0.0162690420386336,0
NENF,-0.0165427463654007,0.404824989601686
ENOPH1,-0.0165540822495488,0
PRCP,-0.0168255227458904,0
DDB2,-0.0168341798197467,0
ADRB2,-0.0178822233920471,0
CEBPA,-0.0180365292764098,0.618355233691048
CEBPZ,-0.0185611001680309,0
PARP2,-0.0187273527792618,-0.0181976777137511
BAD,-0.0188747760436811,0
NPDC1,-0.0189673201829992,0
KIAA0907,-0.0190160386116159,0
OXSR1,-0.0195051850497285,0
CBR1,-0.0196031906207665,0
TXNRD1,-0.0196622189108035,0
ABCC5,-0.0196679009065442,0
NVL,-0.0199888876936776,0
HOOK2,-0.0200788831765081,0
TATDN2,-0.0202320181200485,0
COG7,-0.0204978399098193,-0.0215968301105059
CREG1,-0.021363078054478,0
FASTKD5,-0.0214269518559941,0
ABCF1,-0.0219001338262115,0
CDK7,-0.0220446769766459,-0.0092102537839734
NNT,-0.0223179368923809,0
RSU1,-0.0223385768870044,0
SYNGR3,-0.0225860560006404,0
GATA3,0,2.25641399180549
CCL2,0,1.94516472901488
RPS6,0,0.921709257733561
TRAPPC6A,0,0.74191311954225
PNP,0,0.739881173629385
PGAM1,0,0.564291662778009
PHGDH,0,0.559345538964385
FGFR4,0,0.538196395611035
POLR2K,0,0.530299867726743
HSPB1,0,0.51562050839294
PRKCD,0,0.457524198447486
CDC20,0,0.444023628592825
DERA,0,0.434152423872564
SCAND1,0,0.424338523172396
FBXL12,0,0.390257097067856
CXCR4,0,0.387805433683255
UBE2L6,0,0.381382831321503
CCDC85B,0,0.332502200229363
SFN,0,0.329184130872471
TCEA2,0,0.329050983864836
NT5DC2,0,0.328286090365789
NR2F6,0,0.308316245724772
MMP2,0,0.302513174379248
S100A4,0,0.3001537263739
CCNB1,0,0.299259610970806
GALE,0,0.293922222987004
SPAG4,0,0.291714194148136
HSPA8,0,0.290624473286074
IKZF1,0,0.290177899493903
GRB7,0,0.27895944559484
PSRC1,0,0.254529866086486
GNPDA1,0,0.247871845604651
AMDHD2,0,0.23635363698282
IKBKE,0,0.234929617067888
TCFL5,0,0.233342517301781
ETV1,0,0.232393185940314
RUVBL1,0,0.225083019282377
RPP38,0,0.218968487917732
SCP2,0,0.214587644968654
HSPD1,0,0.214066244441902
CASP3,0,0.212156038462869
LSR,0,0.210568615866664
SLC25A13,0,0.209768197715553
PLSCR3,0,0.208177410241481
RFNG,0,0.207589165525137
DDR1,0,0.203046281395136
PHKG2,0,0.201656489243469
CPSF4,0,0.201444885428588
METRN,0,0.200118892656968
STXBP2,0,0.197421186495945
TMEM97,0,0.196537398773325
DPH2,0,0.195275558570098
LAGE3,0,0.194987041381079
PRR7,0,0.194378441354237
MIF,0,0.190171870276528
ERBB3,0,0.184962074775474
PIN1,0,0.178088695015128
FAH,0,0.173957111113004
SLC27A3,0,0.172133317933938
RFC5,0,0.170068035217652
ITGB1BP1,0,0.1689199526741
NUP93,0,0.167175257017078
HEBP1,0,0.165586753086658
PDGFA,0,0.163388111244968
CBR3,0,0.163337523273753
RNPS1,0,0.162765312348732
CHEK1,0,0.161140697596645
COPS7A,0,0.159496957149667
WFS1,0,0.155236426776536
CYCS,0,0.151786777637592
EIF4EBP1,0,0.149127870060451
EFCAB14,0,-0.000402855005279046
ITGB5,0,-0.000930192870758392
TRAPPC3,0,-0.00102162095511105
LRP10,0,-0.00180322820543169
WASF3,0,-0.00230044994099641
SNX6,0,-0.00241320313311375
LAP3,0,-0.00284541621077169
ME2,0,-0.00289890060064078
KIF2C,0,-0.00304005520348951
FBXO21,0,-0.00340748758632067
CSRP1,0,-0.00360269677303386
CHIC2,0,-0.0047718445027116
SMNDC1,0,-0.00510212692574534
CNDP2,0,-0.00532985184255164
EVL,0,-0.00594250624717651
IPO13,0,-0.0059466787667933
RPA1,0,-0.00604287994851019
UTP14A,0,-0.00623551400481958
PCMT1,0,-0.00624267183244856
MTA1,0,-0.00640551004231488
PSME2,0,-0.00698433214808385
KLHL21,0,-0.00718901495109292
KIF1BP,0,-0.00776345951053228
TUBB6,0,-0.00788692419717894
IKBKAP,0,-0.00841569115640789
ZNF274,0,-0.00848521362778051
SOCS2,0,-0.00884240177908419
STUB1,0,-0.00903316212979673
LGMN,0,-0.0090791429862238
CRKL,0,-0.00937895268971918
HDAC2,0,-0.00998268816160084
NUSAP1,0,-0.0103978472185788
NUDT9,0,-0.0106698758553619
ANKRD10,0,-0.0106917430761236
TERF2IP,0,-0.0108489621023852
CAB39,0,-0.0108815943258058
NSDHL,0,-0.011388599479324
INTS3,0,-0.0117517330918813
GSTZ1,0,-0.0127255274268766
AKAP8L,0,-0.0132662002428128
RAB31,0,-0.0140318527664841
CNOT4,0,-0.0142374762861083
LSM6,0,-0.0145248445826876
KDM5B,0,-0.0149264751106247
GNAI2,0,-0.0151791182022534
TMEM5,0,-0.0153818819431237
KIAA0196,0,-0.0153991874371998
NUP62,0,-0.0163075041977085
ATF1,0,-0.0163149059886282
HDAC6,0,-0.0167617301409136
CLPX,0,-0.0168494503879094
HAT1,0,-0.0171798168656563
TESK1,0,-0.0172633945855516
BLMH,0,-0.0172821394958682
BECN1,0,-0.0175370354821713
TSPAN3,0,-0.0177083872639419
SNX7,0,-0.0177834025517958
PAFAH1B1,0,-0.0182068511269341
TIMM17B,0,-0.0186559564544043
MSH6,0,-0.0187751107273365
UBE3C,0,-0.0188846733941404
MAPKAPK2,0,-0.0190759502252688
NUP88,0,-0.0193205171526724
NUCB2,0,-0.0195279784553811
PIK3R3,0,-0.0203211844305973
CRYZ,0,-0.020493309103734
NPEPL1,0,-0.0205358961130957
ADAT1,0,-0.0206604038943807
ZW10,0,-0.0209533401532458
MICALL1,0,-0.0209772568660935
ST6GALNAC2,0,-0.0218329106223
KIAA1033,0,-0.022088194274921
CBLB,0,-0.0221448075384512
PTPN6,0,-0.0221711443054043
TBC1D31,0,-0.0224938529002375
ERBB2,0,-0.0227567917017784
ARNT2,0,-0.0229701925450935
HTRA1,0,-0.0233674038581743
ARHGEF2,0,-0.0236558740401385
RGS2,0,-0.0237512822224555
FAM69A,0,-0.0240781326740966
RNF167,0,-0.0243752914648063
ACOT9,0,-0.0244010593499721
